Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
Slovakia,SVK,1979,2.8270974,2.585242,94.58766
Slovakia,SVK,1980,5.8589435,3.0467434,91.094315
Slovakia,SVK,1981,6.7013865,2.6747828,90.62383
Slovakia,SVK,1982,7.70684,2.3736458,89.91952
Slovakia,SVK,1983,8.092544,2.5121586,89.395294
Slovakia,SVK,1984,8.842447,1.9794103,89.17815
Slovakia,SVK,1985,11.107722,2.611933,86.28034
Slovakia,SVK,1986,13.992103,2.0846353,83.92326
Slovakia,SVK,1987,13.446117,2.3514032,84.20248
Slovakia,SVK,1988,13.333939,2.125359,84.5407
Slovakia,SVK,1989,13.927739,2.34242,83.72984
Slovakia,SVK,1990,13.751485,2.238396,84.01012
Slovakia,SVK,1991,14.927741,1.8738332,83.198425
Slovakia,SVK,1992,14.669322,2.6797173,82.65096
Slovakia,SVK,1993,15.52162,4.882404,79.59598
Slovakia,SVK,1994,17.278059,6.2258196,76.49612
Slovakia,SVK,1995,15.472117,6.879693,77.648186
Slovakia,SVK,1996,15.113088,5.918111,78.9688
Slovakia,SVK,1997,15.155118,5.796413,79.04847
Slovakia,SVK,1998,15.430749,6.0220594,78.54719
Slovakia,SVK,1999,17.61517,6.2612333,76.1236
Slovakia,SVK,2000,21.444475,6.2527742,72.30275
Slovakia,SVK,2001,21.471003,6.8157163,71.71328
Slovakia,SVK,2002,22.207878,7.0188084,70.773315
Slovakia,SVK,2003,22.609558,4.7456207,72.64482
Slovakia,SVK,2004,21.893602,5.5366516,72.56975
Slovakia,SVK,2005,21.527107,5.972091,72.5008
Slovakia,SVK,2006,22.336725,6.4822927,71.180984
Slovakia,SVK,2007,20.136044,7.168528,72.69543
Slovakia,SVK,2008,21.22439,6.531349,72.24426
Slovakia,SVK,2009,19.621336,7.7517366,72.62693
Slovakia,SVK,2010,18.889008,8.70235,72.408646
Slovakia,SVK,2011,20.636158,7.8310323,71.53281
Slovakia,SVK,2012,21.469774,8.70284,69.827385
Slovakia,SVK,2013,21.128086,9.72592,69.145996
Slovakia,SVK,2014,22.245934,10.567541,67.18652
Slovakia,SVK,2015,21.389029,10.2900915,68.32088
Slovakia,SVK,2016,20.54335,10.975566,68.48109
Slovakia,SVK,2017,19.79155,10.268712,69.939735
Slovakia,SVK,2018,19.699266,9.377256,70.92348
Slovakia,SVK,2019,20.911854,10.941603,68.146545
Slovakia,SVK,2020,21.48876,11.446591,67.06465
Slovakia,SVK,2021,20.231863,10.579658,69.18848
Slovakia,SVK,2022,22.140173,10.010984,67.84884
Slovakia,SVK,2023,24.487389,11.760024,63.752586
Slovenia,SVN,1990,18.966257,12.717572,68.31617
Slovenia,SVN,1991,20.2843,15.401305,64.31439
Slovenia,SVN,1992,17.40326,15.633246,66.96349
Slovenia,SVN,1993,16.853943,13.474588,69.67147
Slovenia,SVN,1994,18.453432,14.181859,67.36471
Slovenia,SVN,1995,18.238682,12.933574,68.82774
Slovenia,SVN,1996,16.591545,13.901846,69.50661
Slovenia,SVN,1997,17.85297,11.45787,70.68916
Slovenia,SVN,1998,17.805567,12.754673,69.43976
Slovenia,SVN,1999,16.846321,14.103078,69.0506
Slovenia,SVN,2000,17.2172,14.733458,68.04935
Slovenia,SVN,2001,18.022558,13.841274,68.13617
Slovenia,SVN,2002,18.928364,12.219699,68.85194
Slovenia,SVN,2003,18.059929,11.173245,70.76682
Slovenia,SVN,2004,17.729366,14.313094,67.95754
Slovenia,SVN,2005,18.951874,12.028579,69.01955
Slovenia,SVN,2006,17.649284,12.332751,70.01796
Slovenia,SVN,2007,18.098867,11.394595,70.50654
Slovenia,SVN,2008,18.061071,13.356626,68.582306
Slovenia,SVN,2009,17.798338,16.37066,65.831
Slovenia,SVN,2010,17.405138,15.943668,66.65119
Slovenia,SVN,2011,19.577,13.359873,67.063126
Slovenia,SVN,2012,17.811869,15.410497,66.77763
Slovenia,SVN,2013,17.159357,18.234604,64.60604
Slovenia,SVN,2014,19.98491,22.358,57.65709
Slovenia,SVN,2015,19.534588,16.322464,64.142944
Slovenia,SVN,2016,18.383997,17.403461,64.21254
Slovenia,SVN,2017,19.884682,15.219538,64.89578
Slovenia,SVN,2018,17.799759,18.022463,64.17778
Slovenia,SVN,2019,18.40533,18.17371,63.42096
Slovenia,SVN,2020,20.712875,20.58059,58.706535
Slovenia,SVN,2021,18.708557,20.394213,60.89723
Slovenia,SVN,2022,19.8633,16.556498,63.580204
Slovenia,SVN,2023,19.283106,24.549088,56.167805
South Africa,ZAF,1965,0,0.03088645,99.96912
South Africa,ZAF,1966,0,0.029866168,99.97013
South Africa,ZAF,1967,0,0.020714175,99.97929
South Africa,ZAF,1968,0,0.018117521,99.98188
South Africa,ZAF,1969,0,0.015396577,99.984604
South Africa,ZAF,1970,0,0.017539406,99.98246
South Africa,ZAF,1971,0,0.07294351,99.927055
South Africa,ZAF,1972,0,0.5257942,99.474205
South Africa,ZAF,1973,0,0.577211,99.42279
South Africa,ZAF,1974,0,0.64483654,99.35516
South Africa,ZAF,1975,0,0.59844273,99.40156
South Africa,ZAF,1976,0,0.960404,99.0396
South Africa,ZAF,1977,0,0.97140497,99.028595
South Africa,ZAF,1978,0,0.96227145,99.03773
South Africa,ZAF,1979,0,0.55904925,99.44095
South Africa,ZAF,1980,0,0.45417184,99.54583
South Africa,ZAF,1981,0,0.65005094,99.34995
South Africa,ZAF,1982,0,0.37149054,99.62851
South Africa,ZAF,1983,0,0.2147052,99.78529
South Africa,ZAF,1984,1.2436602,0.18491055,98.57143
South Africa,ZAF,1985,1.6490395,0.20175482,98.14921
South Africa,ZAF,1986,2.6809719,0.5151001,96.803925
South Africa,ZAF,1987,1.8489025,0.50519806,97.6459
South Africa,ZAF,1988,2.8565724,0.89705485,96.246376
South Africa,ZAF,1989,3.1628897,0.8193388,96.01777
South Africa,ZAF,1990,2.3283372,0.29005042,97.381615
South Africa,ZAF,1991,2.5381546,0.5727414,96.88911
South Africa,ZAF,1992,2.5661013,0.21651152,97.217384
South Africa,ZAF,1993,2.0079017,0.04210848,97.94999
South Africa,ZAF,1994,2.5731928,0.29699612,97.129814
South Africa,ZAF,1995,2.869466,0.13997532,96.990555
South Africa,ZAF,1996,2.9314647,0.35900468,96.70953
South Africa,ZAF,1997,3.0789135,0.57072836,96.35036
South Africa,ZAF,1998,3.3704963,0.4763036,96.1532
South Africa,ZAF,1999,3.0771148,0.23447947,96.68841
South Africa,ZAF,2000,3.114273,0.40555853,96.48017
South Africa,ZAF,2001,2.5360382,0.5403345,96.92363
South Africa,ZAF,2002,2.8925068,0.6958178,96.411674
South Africa,ZAF,2003,2.8014033,0.34200904,96.85659
South Africa,ZAF,2004,2.6921787,0.340497,96.96732
South Africa,ZAF,2005,2.3880968,0.40440947,97.2075
South Africa,ZAF,2006,2.0644138,0.7313796,97.20421
South Africa,ZAF,2007,2.2542474,0.7601123,96.98564
South Africa,ZAF,2008,2.4022498,0.39022717,97.20752
South Africa,ZAF,2009,2.3615575,0.4087299,97.22971
South Africa,ZAF,2010,2.460967,0.32559684,97.21343
South Africa,ZAF,2011,2.3616219,0.73007625,96.9083
South Africa,ZAF,2012,2.3963003,0.35352018,97.25018
South Africa,ZAF,2013,2.5795991,0.40839747,97.012
South Africa,ZAF,2014,2.478703,0.8483203,96.67297
South Africa,ZAF,2015,2.2305412,1.3551667,96.41429
South Africa,ZAF,2016,2.6038108,1.56915,95.82704
South Africa,ZAF,2017,2.454103,2.2865975,95.2593
South Africa,ZAF,2018,2.068687,2.404241,95.52707
South Africa,ZAF,2019,2.2562103,2.317103,95.42669
South Africa,ZAF,2020,1.7917566,2.7063916,95.501854
South Africa,ZAF,2021,2.2063146,3.4062326,94.38745
South Africa,ZAF,2022,1.8671978,3.8082933,94.32451
South Africa,ZAF,2023,1.6461464,3.9379861,94.41587
South America,,1965,0,10.950933,89.049065
South America,,1966,0,11.442433,88.55756
South America,,1967,0,11.675979,88.32402
South America,,1968,0,11.614463,88.38554
South America,,1969,0,11.965155,88.03484
South America,,1970,0,13.727029,86.27297
South America,,1971,0,14.36303,85.63697
South America,,1972,0,15.235447,84.76455
South America,,1973,0,15.541876,84.45812
South America,,1974,0.1560234,16.56562,83.27836
South America,,1975,0.37203196,17.728695,81.89927
South America,,1976,0.35443008,18.377558,81.26801
South America,,1977,0.21202818,19.364435,80.42354
South America,,1978,0.35441825,20.289461,79.35612
South America,,1979,0.30510715,21.441954,78.25294
South America,,1980,0.25479296,23.149176,76.59603
South America,,1981,0.30777076,23.407757,76.28447
South America,,1982,0.19859906,24.896477,74.90492
South America,,1983,0.3578047,26.90876,72.73344
South America,,1984,0.6353891,28.651503,70.71311
South America,,1985,0.8855852,29.910938,69.203476
South America,,1986,0.53215444,30.554363,68.91348
South America,,1987,0.6507688,31.298008,68.05122
South America,,1988,0.5429322,31.460884,67.996185
South America,,1989,0.5713524,31.789536,67.639114
South America,,1990,0.7855019,32.58089,66.633606
South America,,1991,0.7359838,33.69266,65.57136
South America,,1992,0.6806283,33.13941,66.17996
South America,,1993,0.6061125,34.23136,65.16253
South America,,1994,0.5771122,34.24824,65.174644
South America,,1995,0.6346584,33.784214,65.58113
South America,,1996,0.62842363,33.660656,65.71092
South America,,1997,0.6705369,33.587646,65.74181
South America,,1998,0.62943196,33.389034,65.98154
South America,,1999,0.6514812,33.421467,65.927055
South America,,2000,0.6971145,33.8812,65.42169
South America,,2001,1.2197187,32.053097,66.72719
South America,,2002,1.1070552,33.25963,65.633316
South America,,2003,1.1644677,34.24368,64.59186
South America,,2004,1.0175227,33.324173,65.6583
South America,,2005,0.84153455,34.024952,65.133514
South America,,2006,1.0228248,33.6301,65.34708
South America,,2007,0.88227,33.550426,65.56731
South America,,2008,0.9236766,33.250137,65.82619
South America,,2009,0.91591287,34.604362,64.47973
South America,,2010,0.88924605,33.498505,65.61225
South America,,2011,0.86037034,33.61854,65.52109
South America,,2012,0.83967674,32.008015,67.15231
South America,,2013,0.7886855,31.088167,68.123146
South America,,2014,0.74646515,30.612906,68.640625
South America,,2015,0.78189695,31.297712,67.92039
South America,,2016,0.8671818,32.293205,66.839615
South America,,2017,0.77447563,33.26693,65.958595
South America,,2018,0.80436975,35.199318,63.99631
South America,,2019,0.88154596,36.25211,62.866344
South America,,2020,0.9273263,38.720528,60.352146
South America,,2021,0.8848571,35.61031,63.504833
South America,,2022,0.74142885,37.392483,61.86609
South America,,2023,0.7642208,38.354637,60.88114
South Korea,KOR,1986,11.468515,1.312816,87.218666
South Korea,KOR,1987,14.36657,1.5100771,84.12335
South Korea,KOR,1988,13.128626,0.677997,86.193375
South Korea,KOR,1989,14.264093,0.93018705,84.80572
South Korea,KOR,1990,14.077042,1.2995178,84.62344
South Korea,KOR,1991,13.253204,0.85526127,85.89153
South Korea,KOR,1992,11.79697,0.67404026,87.52899
South Korea,KOR,1993,11.063658,0.8389681,88.097374
South Korea,KOR,1994,10.349841,0.43198678,89.21817
South Korea,KOR,1995,10.825347,0.510264,88.66439
South Korea,KOR,1996,10.810024,0.43619755,88.75378
South Korea,KOR,1997,10.263682,0.40268743,89.33363
South Korea,KOR,1998,13.075304,0.66056716,86.26413
South Korea,KOR,1999,13.781423,0.5941213,85.62446
South Korea,KOR,2000,13.77533,0.5423654,85.682304
South Korea,KOR,2001,13.752071,0.31239682,85.93553
South Korea,KOR,2002,13.872791,0.41882345,85.70838
South Korea,KOR,2003,14.537937,0.59878874,84.86327
South Korea,KOR,2004,14.22978,0.53489524,85.23532
South Korea,KOR,2005,15.361362,0.45388287,84.18475
South Korea,KOR,2006,15.216852,0.45052043,84.33263
South Korea,KOR,2007,14.107751,0.50456274,85.38769
South Korea,KOR,2008,14.564377,0.52959335,84.90603
South Korea,KOR,2009,14.089982,0.57030386,85.339714
South Korea,KOR,2010,13.03928,0.66277707,86.29794
South Korea,KOR,2011,12.895153,0.7799187,86.32493
South Korea,KOR,2012,12.297811,0.8564173,86.84577
South Korea,KOR,2013,11.251605,1.1068002,87.641594
South Korea,KOR,2014,12.500504,1.3296236,86.169876
South Korea,KOR,2015,12.865117,1.5059779,85.62891
South Korea,KOR,2016,12.212869,1.6973257,86.089806
South Korea,KOR,2017,11.00023,2.0170283,86.98274
South Korea,KOR,2018,9.675769,2.5112457,87.81299
South Korea,KOR,2019,10.658632,2.9624655,86.3789
South Korea,KOR,2020,12.061413,3.6470647,84.29152
South Korea,KOR,2021,11.315209,4.0693073,84.615486
South Korea,KOR,2022,12.433892,4.6026564,82.963455
South Korea,KOR,2023,13.026416,4.777831,82.195755
South and Central America (EI),,1965,0,9.60451,90.39549
South and Central America (EI),,1966,0.0023515844,10.030234,89.967415
South and Central America (EI),,1967,0.007170549,10.192842,89.79999
South and Central America (EI),,1968,0.0032084172,10.212114,89.784676
South and Central America (EI),,1969,0.008713735,10.530124,89.46117
South and Central America (EI),,1970,0.007185882,11.785575,88.20724
South and Central America (EI),,1971,0.0063374387,12.576248,87.41741
South and Central America (EI),,1972,0.010219435,13.132516,86.85726
South and Central America (EI),,1973,0.005867336,13.330284,86.66385
South and Central America (EI),,1974,0.1277464,14.3266325,85.54562
South and Central America (EI),,1975,0.30296263,15.354613,84.34242
South and Central America (EI),,1976,0.28960156,16.038479,83.67192
South and Central America (EI),,1977,0.17247775,16.824804,83.002716
South and Central America (EI),,1978,0.2897893,17.765219,81.94499
South and Central America (EI),,1979,0.25217336,18.932005,80.81583
South and Central America (EI),,1980,0.21201316,20.51037,79.27762
South and Central America (EI),,1981,0.25501695,20.731993,79.01299
South and Central America (EI),,1982,0.16729899,22.259314,77.57339
South and Central America (EI),,1983,0.30270737,24.130272,75.567024
South and Central America (EI),,1984,0.5372155,25.632614,73.83017
South and Central America (EI),,1985,0.7577069,27.029598,72.21269
South and Central America (EI),,1986,0.45747465,27.779678,71.76285
South and Central America (EI),,1987,0.55990267,28.439814,71.00028
South and Central America (EI),,1988,0.46808368,28.676905,70.85501
South and Central America (EI),,1989,0.49141648,28.859728,70.64886
South and Central America (EI),,1990,0.67532265,29.581772,69.742905
South and Central America (EI),,1991,0.63573694,30.606064,68.7582
South and Central America (EI),,1992,0.5914647,30.18032,69.22821
South and Central America (EI),,1993,0.52748454,31.136412,68.336105
South and Central America (EI),,1994,0.5030496,31.049511,68.44744
South and Central America (EI),,1995,0.554458,30.661942,68.7836
South and Central America (EI),,1996,0.5488008,30.625868,68.82533
South and Central America (EI),,1997,0.5860251,30.49611,68.91786
South and Central America (EI),,1998,0.5483301,30.21089,69.240776
South and Central America (EI),,1999,0.5667797,30.39782,69.0354
South and Central America (EI),,2000,0.599752,30.422392,68.97786
South and Central America (EI),,2001,1.0398117,28.500505,70.45968
South and Central America (EI),,2002,0.94149804,29.502895,69.5556
South and Central America (EI),,2003,0.9848821,30.214031,68.80109
South and Central America (EI),,2004,0.86461216,29.55826,69.577126
South and Central America (EI),,2005,0.7156718,30.18911,69.095215
South and Central America (EI),,2006,0.8690255,29.767607,69.363365
South and Central America (EI),,2007,0.755914,29.855717,69.38837
South and Central America (EI),,2008,0.798476,29.900003,69.30152
South and Central America (EI),,2009,0.79478884,31.176962,68.02825
South and Central America (EI),,2010,0.7733866,30.33738,68.88924
South and Central America (EI),,2011,0.7520042,30.55185,68.696144
South and Central America (EI),,2012,0.7376979,29.359827,69.90247
South and Central America (EI),,2013,0.69543177,28.656412,70.648155
South and Central America (EI),,2014,0.65808547,28.219776,71.12214
South and Central America (EI),,2015,0.68489635,28.735926,70.57918
South and Central America (EI),,2016,0.75869995,29.655588,69.58571
South and Central America (EI),,2017,0.67681664,30.631502,68.69168
South and Central America (EI),,2018,0.701594,32.331036,66.96737
South and Central America (EI),,2019,0.7665125,33.049023,66.18446
South and Central America (EI),,2020,0.8109619,35.69697,63.492065
South and Central America (EI),,2021,0.7757347,33.077892,66.14637
South and Central America (EI),,2022,0.6532068,34.743507,64.60329
South and Central America (EI),,2023,0.67349946,35.390182,63.936317
Spain,ESP,1969,0.47985724,18.460058,81.06008
Spain,ESP,1970,0.49531424,15.5593195,83.945366
Spain,ESP,1971,1.2296534,16.187815,82.582535
Spain,ESP,1972,2.1413338,16.690348,81.16832
Spain,ESP,1973,2.6945033,12.429852,84.87565
Spain,ESP,1974,2.8570254,12.622827,84.52015
Spain,ESP,1975,2.9051807,10.509174,86.58565
Spain,ESP,1976,2.7228398,7.9374013,89.33976
Spain,ESP,1977,2.2678986,14.476513,83.25559
Spain,ESP,1978,2.6480448,14.644488,82.707466
Spain,ESP,1979,2.1536462,15.632557,82.2138
Spain,ESP,1980,1.6589721,9.981172,88.359856
Spain,ESP,1981,3.0361009,7.40712,89.55678
Spain,ESP,1982,2.784498,8.885108,88.33039
Spain,ESP,1983,3.3061879,8.936358,87.757454
Spain,ESP,1984,7.0468965,10.203865,82.74924
Spain,ESP,1985,8.628077,10.242602,81.12932
Spain,ESP,1986,11.286877,8.501704,80.21142
Spain,ESP,1987,11.994231,8.477232,79.528534
Spain,ESP,1988,14.041978,10.430665,75.52736
Spain,ESP,1989,14.90642,5.53302,79.56056
Spain,ESP,1990,14.408011,7.198869,78.39312
Spain,ESP,1991,14.252216,7.452908,78.294876
Spain,ESP,1992,13.655286,5.013249,81.33147
Spain,ESP,1993,14.183763,6.625087,79.19115
Spain,ESP,1994,13.361077,7.313819,79.3251
Spain,ESP,1995,12.904142,5.938282,81.15758
Spain,ESP,1996,12.619708,9.653098,77.727196
Spain,ESP,1997,11.908744,8.328885,79.762375
Spain,ESP,1998,12.151592,7.9476147,79.900795
Spain,ESP,1999,11.583304,5.6374245,82.779274
Spain,ESP,2000,11.571815,6.964643,81.46354
Spain,ESP,2001,11.316301,9.178006,79.50569
Spain,ESP,2002,10.931427,6.3488426,82.719734
Spain,ESP,2003,10.160302,9.698219,80.14148
Spain,ESP,2004,10.082475,8.444597,81.47293
Spain,ESP,2005,8.9306,6.800817,84.268585
Spain,ESP,2006,9.207191,8.364841,82.42796
Spain,ESP,2007,8.177333,9.327848,82.49482
Spain,ESP,2008,8.961029,10.477874,80.5611
Spain,ESP,2009,8.558429,13.524964,77.91661
Spain,ESP,2010,9.696782,17.25214,73.05108
Spain,ESP,2011,9.198821,16.013664,74.78751
Spain,ESP,2012,9.817039,16.591034,73.59193
Spain,ESP,2013,9.399213,20.175396,70.42539
Spain,ESP,2014,9.585029,20.319183,70.09579
Spain,ESP,2015,9.41335,17.742817,72.843834
Spain,ESP,2016,9.513139,18.941141,71.54572
Spain,ESP,2017,9.263447,16.00793,74.72862
Spain,ESP,2018,8.692996,18.693235,72.61377
Spain,ESP,2019,9.306965,17.812368,72.88067
Spain,ESP,2020,10.325297,22.833883,66.84082
Spain,ESP,2021,9.281341,23.206352,67.51231
Spain,ESP,2022,9.212909,21.746628,69.04047
Spain,ESP,2023,9.002408,24.918743,66.07885
Sri Lanka,LKA,2007,0,16.628572,83.37143
Sweden,SWE,1985,24.025667,31.184616,44.78972
Sweden,SWE,1986,27.686563,26.016823,46.29661
Sweden,SWE,1987,27.24231,31.165655,41.592037
Sweden,SWE,1988,28.718946,31.078043,40.20301
Sweden,SWE,1989,27.749289,32.67113,39.579582
Sweden,SWE,1990,30.033213,34.2481,35.718685
Sweden,SWE,1991,33.91972,30.05637,36.02391
Sweden,SWE,1992,27.61244,34.671406,37.716152
Sweden,SWE,1993,26.919205,35.202854,37.87794
Sweden,SWE,1994,31.946426,28.023264,40.03031
Sweden,SWE,1995,29.767008,31.378864,38.854126
Sweden,SWE,1996,32.41247,24.635286,42.952244
Sweden,SWE,1997,29.466372,31.72828,38.805347
Sweden,SWE,1998,29.59441,32.71404,37.69155
Sweden,SWE,1999,30.09602,32.123234,37.780746
Sweden,SWE,2000,24.952326,37.866596,37.18108
Sweden,SWE,2001,29.217373,35.345074,35.437553
Sweden,SWE,2002,29.373417,32.206024,38.42056
Sweden,SWE,2003,30.794634,28.300161,40.905205
Sweden,SWE,2004,32.316967,30.319534,37.3635
Sweden,SWE,2005,29.677704,35.004887,35.31741
Sweden,SWE,2006,29.021536,32.864414,38.11405
Sweden,SWE,2007,28.343555,35.202145,36.4543
Sweden,SWE,2008,26.978912,37.13315,35.88794
Sweden,SWE,2009,24.114103,39.755516,36.13038
Sweden,SWE,2010,24.729893,38.4675,36.80261
Sweden,SWE,2011,26.157835,39.7694,34.07276
Sweden,SWE,2012,26.112703,43.459965,30.427334
Sweden,SWE,2013,28.797224,39.280052,31.922724
Sweden,SWE,2014,28.072945,40.778538,31.148518
Sweden,SWE,2015,23.408148,46.67754,29.914314
Sweden,SWE,2016,26.599627,41.98211,31.418264
Sweden,SWE,2017,26.573805,42.703945,30.722252
Sweden,SWE,2018,28.56794,42.64359,28.788473
Sweden,SWE,2019,26.728708,44.81429,28.457
Sweden,SWE,2020,20.654997,52.19571,27.149294
Sweden,SWE,2021,20.987377,51.12024,27.892385
Sweden,SWE,2022,20.903292,53.494015,25.602694
Sweden,SWE,2023,20.205769,53.89018,25.90405
Switzerland,CHE,1968,0,39.673504,60.326496
Switzerland,CHE,1969,0.66708326,36.701298,62.63162
Switzerland,CHE,1970,2.0119398,34.634697,63.353363
Switzerland,CHE,1971,1.5486654,33.697243,64.75409
Switzerland,CHE,1972,4.3399963,28.542725,67.11728
Switzerland,CHE,1973,6.4486423,28.314795,65.236565
Switzerland,CHE,1974,7.554864,31.026617,61.418518
Switzerland,CHE,1975,7.992297,34.594246,57.413456
Switzerland,CHE,1976,8.560947,29.048128,62.390926
Switzerland,CHE,1977,7.8741684,35.284245,56.841587
Switzerland,CHE,1978,8.271458,32.51401,59.21453
Switzerland,CHE,1979,11.6718,30.904438,57.423763
Switzerland,CHE,1980,13.249827,32.37267,54.377506
Switzerland,CHE,1981,14.171871,34.292164,51.535965
Switzerland,CHE,1982,14.278057,35.782177,49.939766
Switzerland,CHE,1983,14.253118,33.55487,52.19201
Switzerland,CHE,1984,17.267084,29.559748,53.17317
Switzerland,CHE,1985,19.631845,29.632402,50.735752
Switzerland,CHE,1986,18.721943,29.059498,52.21856
Switzerland,CHE,1987,19.184746,30.830395,49.98486
Switzerland,CHE,1988,18.864958,31.57208,49.56296
Switzerland,CHE,1989,20.224192,28.203423,51.572384
Switzerland,CHE,1990,20.083189,26.992224,52.924587
Switzerland,CHE,1991,18.99081,28.263731,52.745457
Switzerland,CHE,1992,19.092993,28.39474,52.512268
Switzerland,CHE,1993,19.04557,31.083036,49.87139
Switzerland,CHE,1994,18.913101,32.318325,48.768574
Switzerland,CHE,1995,20.392529,30.77135,48.83612
Switzerland,CHE,1996,21.320251,26.179205,52.50054
Switzerland,CHE,1997,20.150492,28.93256,50.91695
Switzerland,CHE,1998,20.369028,28.326656,51.304314
Switzerland,CHE,1999,18.814938,32.331287,48.853775
Switzerland,CHE,2000,20.45339,30.638756,48.907852
Switzerland,CHE,2001,19.288334,31.928988,48.782677
Switzerland,CHE,2002,20.910797,29.157335,49.93187
Switzerland,CHE,2003,21.197372,28.98333,49.819298
Switzerland,CHE,2004,20.726498,28.126806,51.146694
Switzerland,CHE,2005,18.689157,27.235909,54.074932
Switzerland,CHE,2006,21.545418,26.256655,52.19793
Switzerland,CHE,2007,21.201683,29.21831,49.58001
Switzerland,CHE,2008,20.459497,29.095587,50.444916
Switzerland,CHE,2009,20.754473,29.297268,49.948257
Switzerland,CHE,2010,19.65774,29.107452,51.234806
Switzerland,CHE,2011,21.265593,28.232937,50.501472
Switzerland,CHE,2012,19.043617,31.610806,49.345577
Switzerland,CHE,2013,19.064268,31.100546,49.835186
Switzerland,CHE,2014,20.950129,32.28236,46.767513
Switzerland,CHE,2015,17.87047,33.313087,48.81644
Switzerland,CHE,2016,17.30209,32.569138,50.128777
Switzerland,CHE,2017,16.53549,32.465992,50.998516
Switzerland,CHE,2018,19.281832,32.574883,48.143288
Switzerland,CHE,2019,19.03424,33.7412,47.22456
Switzerland,CHE,2020,18.775286,36.926064,44.29865
Switzerland,CHE,2021,15.609091,37.471905,46.919003
Switzerland,CHE,2022,19.931778,33.011185,47.057037
Switzerland,CHE,2023,18.485886,38.325344,43.18877
Taiwan,TWN,1965,0,10.868429,89.13157
Taiwan,TWN,1966,0,10.439054,89.56094
Taiwan,TWN,1967,0,9.467523,90.53248
Taiwan,TWN,1968,0,12.089816,87.91019
Taiwan,TWN,1969,0,9.123023,90.876976
Taiwan,TWN,1970,0,7.8676815,92.13232
Taiwan,TWN,1971,0,6.759338,93.24066
Taiwan,TWN,1972,0,7.4420853,92.557915
Taiwan,TWN,1973,0,5.9530554,94.04694
Taiwan,TWN,1974,0,8.604859,91.39514
Taiwan,TWN,1975,0,8.733822,91.266174
Taiwan,TWN,1976,0,5.838051,94.16195
Taiwan,TWN,1977,0.118029065,4.998222,94.88375
Taiwan,TWN,1978,2.6945498,5.2226777,92.08277
Taiwan,TWN,1979,6.0168953,4.5245976,89.4585
Taiwan,TWN,1980,7.3934026,2.7495992,89.856995
Taiwan,TWN,1981,10.272712,4.8077273,84.91956
Taiwan,TWN,1982,11.284217,4.3042355,84.411545
Taiwan,TWN,1983,14.738687,4.0560927,81.20522
Taiwan,TWN,1984,18.377825,3.418207,78.20397
Taiwan,TWN,1985,20.514414,4.4680967,75.01749
Taiwan,TWN,1986,17.67818,4.1947074,78.12711
Taiwan,TWN,1987,20.081919,3.4817696,76.43631
Taiwan,TWN,1988,16.822035,2.6748214,80.50314
Taiwan,TWN,1989,14.633282,2.7364562,82.630264
Taiwan,TWN,1990,15.96244,3.3451867,80.692375
Taiwan,TWN,1991,16.221909,1.9716799,81.80641
Taiwan,TWN,1992,14.642927,3.0831387,82.27393
Taiwan,TWN,1993,14.047931,1.8578917,84.09418
Taiwan,TWN,1994,13.435272,2.1436455,84.42108
Taiwan,TWN,1995,12.805881,1.9853132,85.20881
Taiwan,TWN,1996,13.160586,1.9055544,84.93386
Taiwan,TWN,1997,11.935615,1.993455,86.07093
Taiwan,TWN,1998,11.4607,2.2215402,86.31776
Taiwan,TWN,1999,11.289128,1.8170419,86.89383
Taiwan,TWN,2000,10.699399,1.6483757,87.65223
Taiwan,TWN,2001,9.493692,1.8225924,88.683716
Taiwan,TWN,2002,10.108711,1.2102953,88.68099
Taiwan,TWN,2003,9.449103,1.2684549,89.28244
Taiwan,TWN,2004,9.151083,1.2759914,89.57292
Taiwan,TWN,2005,9.08639,1.4755099,89.4381
Taiwan,TWN,2006,8.771588,1.4780669,89.75034
Taiwan,TWN,2007,8.508274,1.6003758,89.89135
Taiwan,TWN,2008,8.842961,1.5864115,89.570625
Taiwan,TWN,2009,9.220048,1.5373311,89.24262
Taiwan,TWN,2010,8.564866,1.6071767,89.82796
Taiwan,TWN,2011,8.641634,1.6819066,89.67646
Taiwan,TWN,2012,8.313038,2.0682995,89.61866
Taiwan,TWN,2013,8.346706,2.062226,89.591064
Taiwan,TWN,2014,8.261324,1.7704612,89.968216
Taiwan,TWN,2015,7.070633,1.8474196,91.08195
Taiwan,TWN,2016,6.070839,2.277698,91.65147
Taiwan,TWN,2017,4.2752447,2.1995304,93.52522
Taiwan,TWN,2018,5.1792154,2.197746,92.62304
Taiwan,TWN,2019,6.144258,2.7456474,91.11009
Taiwan,TWN,2020,6.134098,2.8104973,91.055405
Taiwan,TWN,2021,5.0820975,3.0803087,91.83759
Taiwan,TWN,2022,4.506148,4.4503508,91.0435
Taiwan,TWN,2023,3.5274131,5.256892,91.2157
Thailand,THA,1981,0,6.0151935,93.98481
Thailand,THA,1982,0,7.570968,92.42903
Thailand,THA,1983,0,6.589135,93.410866
Thailand,THA,1984,0,6.626251,93.37375
Thailand,THA,1985,0,5.735532,94.264465
Thailand,THA,1986,0,8.078776,91.92123
Thailand,THA,1987,0,5.1966476,94.80335
